"Illusion_Type","RT","Stimulus","Response","Correct_response","Trial_index","Prestimulus_duration","Correct","Illusion_Strength","Illusion_Difference","Block_number","Trial_number","Block_Accuracy","Block_RT_Mean","Block_RT_Mean_Corr","Block_IES","Fullscreen","Participant","Experiment_version","Datetime","Date","Time","Date_timezone","Window_width","Window_height","Window_resolution","Screen_width","Screen_height","Screen_resolution","Screen_colordepth","Screen_pixeldepth","Screen_touchscreen","Browser_name","Browser_codename","Browser_engine","Browser_version","Browser","System_platform","System_language","Duration_Consent","Age","Initials","Duration_InfoGeneral","PlayedBefore","Duration_InfoSession","Grand_Accuracy","Grand_RT_Mean","Grand_RT_Mean_Corr","Grand_IES"
"Ponzo",664.445000002161,"stimuli/Ponzo_str20.0_diff0.1.png","arrowdown","arrowup",135,297,0,20,0.1,4,12,0.4375,652.088749999166,652.254285710764,1490.86693876746,"Yes","20210313_121121_cpdu3","0.0.1","13/03/2021 12:11:21","20210313","121121",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1107.74000000674,"","",499.459999991814,"No",2434.43999998271,0.65625,741.941328121356,754.043690472913,1149.01895691111
"Ponzo",727.09999998915,"stimuli/Ponzo_str-6.67_diff0.3.png","arrowup","arrowup",137,496,1,-6.66666666666667,0.3,4,13,0.4375,652.088749999166,652.254285710764,1490.86693876746,"Yes","20210313_121121_cpdu3","0.0.1","13/03/2021 12:11:21","20210313","121121",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1107.74000000674,"","",499.459999991814,"No",2434.43999998271,0.65625,741.941328121356,754.043690472913,1149.01895691111
"Ponzo",687.67499999376,"stimuli/Ponzo_str6.67_diff0.1.png","arrowup","arrowup",139,292,1,6.66666666666667,0.1,4,14,0.4375,652.088749999166,652.254285710764,1490.86693876746,"Yes","20210313_121121_cpdu3","0.0.1","13/03/2021 12:11:21","20210313","121121",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1107.74000000674,"","",499.459999991814,"No",2434.43999998271,0.65625,741.941328121356,754.043690472913,1149.01895691111
"Ponzo",639.750000002095,"stimuli/Ponzo_str6.67_diff-0.1.png","arrowup","arrowdown",141,350,0,6.66666666666667,-0.1,4,15,0.4375,652.088749999166,652.254285710764,1490.86693876746,"Yes","20210313_121121_cpdu3","0.0.1","13/03/2021 12:11:21","20210313","121121",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1107.74000000674,"","",499.459999991814,"No",2434.43999998271,0.65625,741.941328121356,754.043690472913,1149.01895691111
"Ponzo",353.2450000057,"stimuli/Ponzo_str-20.0_diff0.3.png","arrowup","arrowup",143,426,1,-20,0.3,4,16,0.4375,652.088749999166,652.254285710764,1490.86693876746,"Yes","20210313_121121_cpdu3","0.0.1","13/03/2021 12:11:21","20210313","121121",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1107.74000000674,"","",499.459999991814,"No",2434.43999998271,0.65625,741.941328121356,754.043690472913,1149.01895691111
"Delboeuf",581.98999997694,"stimuli/Delboeuf_str1.0_diff1.0.png","arrowleft","arrowleft",7,2323,1,1,1,1,1,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",528.549999988172,"stimuli/Delboeuf_str0.33_diff0.33.png","arrowleft","arrowleft",9,334,1,0.333333333333333,0.333333333333333,1,2,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",536.01000001072,"stimuli/Delboeuf_str-1.0_diff1.0.png","arrowleft","arrowleft",11,329,1,-1,1,1,3,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",543.225000001257,"stimuli/Delboeuf_str0.33_diff-0.33.png","arrowright","arrowright",13,330,1,0.333333333333333,-0.333333333333333,1,4,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",562.665000004927,"stimuli/Delboeuf_str-0.33_diff0.33.png","arrowleft","arrowleft",15,278,1,-0.333333333333333,0.333333333333333,1,5,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",505.890000000363,"stimuli/Delboeuf_str-1.0_diff-1.0.png","arrowright","arrowright",17,411,1,-1,-1,1,6,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",536.265000002459,"stimuli/Delboeuf_str1.0_diff-0.33.png","arrowright","arrowright",19,358,1,1,-0.333333333333333,1,7,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",628.594999987399,"stimuli/Delboeuf_str-0.33_diff1.0.png","arrowleft","arrowleft",21,286,1,-0.333333333333333,1,1,8,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",549.044999992475,"stimuli/Delboeuf_str-1.0_diff-0.33.png","arrowleft","arrowright",23,403,0,-1,-0.333333333333333,1,9,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",510.840000002645,"stimuli/Delboeuf_str-0.33_diff-1.0.png","arrowright","arrowright",25,303,1,-0.333333333333333,-1,1,10,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",130.869999993593,"stimuli/Delboeuf_str1.0_diff-1.0.png","arrowright","arrowright",27,264,1,1,-1,1,11,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",535.275000002002,"stimuli/Delboeuf_str0.33_diff-1.0.png","arrowright","arrowright",29,318,1,0.333333333333333,-1,1,12,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",549.924999999348,"stimuli/Delboeuf_str-1.0_diff0.33.png","arrowleft","arrowleft",31,477,1,-1,0.333333333333333,1,13,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",586.97000000393,"stimuli/Delboeuf_str1.0_diff0.33.png","arrowleft","arrowleft",33,301,1,1,0.333333333333333,1,14,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",525.969999987865,"stimuli/Delboeuf_str0.33_diff1.0.png","arrowleft","arrowleft",35,395,1,0.333333333333333,1,1,15,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Delboeuf",600.084999983665,"stimuli/Delboeuf_str-0.33_diff-0.33.png","arrowright","arrowright",37,396,1,-0.333333333333333,-0.333333333333333,1,16,0.9375,525.76062499611,524.208333329686,559.155555551665,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",445.799999986775,"stimuli/Ebbinghaus_str0.33_diff-1.0.png","arrowleft","arrowright",42,2416,0,0.333333333333333,-1,2,1,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",448.405000002822,"stimuli/Ebbinghaus_str-1.0_diff0.33.png","arrowleft","arrowleft",44,486,1,-1,0.333333333333333,2,2,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",381.959999998799,"stimuli/Ebbinghaus_str-0.33_diff0.33.png","arrowright","arrowleft",46,421,0,-0.333333333333333,0.333333333333333,2,3,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",565.674999990733,"stimuli/Ebbinghaus_str0.33_diff0.33.png","arrowleft","arrowleft",48,295,1,0.333333333333333,0.333333333333333,2,4,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",543.85500002536,"stimuli/Ebbinghaus_str-1.0_diff1.0.png","arrowleft","arrowleft",50,439,1,-1,1,2,5,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",566.155000007711,"stimuli/Ebbinghaus_str-1.0_diff-0.33.png","arrowright","arrowright",52,497,1,-1,-0.333333333333333,2,6,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",538.719999982277,"stimuli/Ebbinghaus_str1.0_diff0.33.png","arrowleft","arrowleft",54,488,1,1,0.333333333333333,2,7,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",511.250000010477,"stimuli/Ebbinghaus_str1.0_diff-1.0.png","arrowright","arrowright",56,389,1,1,-1,2,8,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",473.819999984698,"stimuli/Ebbinghaus_str0.33_diff1.0.png","arrowleft","arrowleft",58,469,1,0.333333333333333,1,2,9,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",542.685000022175,"stimuli/Ebbinghaus_str-0.33_diff-1.0.png","arrowright","arrowright",60,313,1,-0.333333333333333,-1,2,10,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",493.884999974398,"stimuli/Ebbinghaus_str1.0_diff1.0.png","arrowleft","arrowleft",62,307,1,1,1,2,11,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
"Ebbinghaus",528.279999998631,"stimuli/Ebbinghaus_str-0.33_diff-0.33.png","arrowright","arrowright",64,364,1,-0.333333333333333,-0.333333333333333,2,12,0.75,524.036875000093,533.736249999492,711.648333332657,"Yes","20210313_194549_84ux2","0.0.1","13/03/2021 19:45:49","20210313","194549",8,1536,722,"1536x722",1536,864,"1536x864",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",1295.39499999373,"20049","ZJ",7305.81499999971,"Yes",1720.06000002148,0.78125,569.074453124358,563.303699998651,721.028735998273
