"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Illusion_Difference_log","Illusion_Difference_sqrt","Illusion_Difference_cbrt","Illusion_Strength_log","Illusion_Strength_sqrt","Illusion_Strength_cbrt","Pyllusion"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,43,"RodFrame_str-6.0_diff0.06",-6,"1",0.06,"arrowright",1,595,444,0.0582689081239758,0.244948974278318,0.3915,-1.94591014905531,-2.44948974278318,-1.81712059283214,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,44,"RodFrame_str-14.0_diff-0.8766",-14,"-1",0.87661,"arrowright",0,770,767,0.629466957645717,0.936274532388871,0.9571,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,45,"RodFrame_str14.0_diff0.06",14,"1",0.06,"arrowright",1,630,784,0.0582689081239758,0.244948974278318,0.3915,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,46,"RodFrame_str-10.0_diff5.3774",-10,"1",5.37739,"arrowleft",0,550,516,1.85275892274709,2.31892000724475,1.752,-2.39789527279837,-3.16227766016838,-2.15443469003188,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,47,"RodFrame_str-10.0_diff-2.6491",-10,"-1",2.64907,"arrowright",0,731,570,1.29447234060821,1.62759638731474,1.3837,-2.39789527279837,-3.16227766016838,-2.15443469003188,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,48,"RodFrame_str-6.0_diff-2.6491",-6,"-1",2.64907,"arrowright",0,619,487,1.29447234060821,1.62759638731474,1.3837,-1.94591014905531,-2.44948974278318,-1.81712059283214,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,49,"RodFrame_str6.0_diff-2.6491",6,"-1",2.64907,"arrowright",0,537,431,1.29447234060821,1.62759638731474,1.3837,1.94591014905531,2.44948974278318,1.81712059283214,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,50,"RodFrame_str-14.0_diff2.6491",-14,"1",2.64907,"arrowleft",0,997,600,1.29447234060821,1.62759638731474,1.3837,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,51,"RodFrame_str-2.0_diff0.06",-2,"1",0.06,"arrowright",1,661,1540,0.0582689081239758,0.244948974278318,0.3915,-1.09861228866811,-1.4142135623731,-1.25992104989487,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,52,"RodFrame_str14.0_diff5.3774",14,"1",5.37739,"arrowleft",0,967,489,1.85275892274709,2.31892000724475,1.752,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,53,"RodFrame_str2.0_diff0.8766",2,"1",0.87661,"arrowleft",0,538,745,0.629466957645717,0.936274532388871,0.9571,1.09861228866811,1.4142135623731,1.25992104989487,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,54,"RodFrame_str10.0_diff-5.3774",10,"-1",5.37739,"arrowright",0,707,416,1.85275892274709,2.31892000724475,1.752,2.39789527279837,3.16227766016838,2.15443469003188,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,55,"RodFrame_str-14.0_diff-0.06",-14,"-1",0.06,"arrowright",0,534,797,0.0582689081239758,0.244948974278318,0.3915,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,56,"RodFrame_str-10.0_diff0.8766",-10,"1",0.87661,"arrowright",1,763,578,0.629466957645717,0.936274532388871,0.9571,-2.39789527279837,-3.16227766016838,-2.15443469003188,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,57,"RodFrame_str6.0_diff2.6491",6,"1",2.64907,"arrowleft",0,715,747,1.29447234060821,1.62759638731474,1.3837,1.94591014905531,2.44948974278318,1.81712059283214,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,58,"RodFrame_str2.0_diff2.6491",2,"1",2.64907,"arrowleft",0,872,446,1.29447234060821,1.62759638731474,1.3837,1.09861228866811,1.4142135623731,1.25992104989487,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,59,"RodFrame_str-10.0_diff-0.06",-10,"-1",0.06,"arrowleft",1,570,586,0.0582689081239758,0.244948974278318,0.3915,-2.39789527279837,-3.16227766016838,-2.15443469003188,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,60,"RodFrame_str-2.0_diff-0.8766",-2,"-1",0.87661,"arrowright",0,892,1675,0.629466957645717,0.936274532388871,0.9571,-1.09861228866811,-1.4142135623731,-1.25992104989487,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,61,"RodFrame_str-6.0_diff2.6491",-6,"1",2.64907,"arrowleft",0,648,561,1.29447234060821,1.62759638731474,1.3837,-1.94591014905531,-2.44948974278318,-1.81712059283214,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,62,"RodFrame_str-14.0_diff5.3774",-14,"1",5.37739,"arrowleft",0,658,546,1.85275892274709,2.31892000724475,1.752,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,63,"RodFrame_str10.0_diff0.8766",10,"1",0.87661,"arrowleft",0,919,448,0.629466957645717,0.936274532388871,0.9571,2.39789527279837,3.16227766016838,2.15443469003188,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Rod-Frame",2,15,64,"RodFrame_str-14.0_diff0.06",-14,"1",0.06,"arrowright",1,674,578,0.0582689081239758,0.244948974278318,0.3915,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,1,"White_str12.5_diff14.6928",12.5,"1",14.69282,"arrowleft",0,919,1154,2.7532032829086,3.83312144341919,2.4493,2.60268968544438,3.53553390593274,2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,2,"White_str-7.5_diff9.8142",-7.5,"1",9.81421,"arrowleft",0,583,500,2.38086101004258,3.13276395535955,2.141,-2.14006616349627,-2.73861278752583,-1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,3,"White_str-7.5_diff5.9166",-7.5,"1",5.91661,"arrowleft",0,979,516,1.93392576520395,2.43240827165178,1.8087,-2.14006616349627,-2.73861278752583,-1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,4,"White_str-7.5_diff-14.6928",-7.5,"-1",14.69282,"arrowright",0,967,470,2.7532032829086,3.83312144341919,2.4493,-2.14006616349627,-2.73861278752583,-1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,5,"White_str2.5_diff3.0",2.5,"1",3,"arrowleft",0,662,1371,1.38629436111989,1.73205080756888,1.4422,1.25276296849537,1.58113883008419,1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,6,"White_str-7.5_diff-5.9166",-7.5,"-1",5.91661,"arrowright",0,500,490,1.93392576520395,2.43240827165178,1.8087,-2.14006616349627,-2.73861278752583,-1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,7,"White_str-2.5_diff-14.6928",-2.5,"-1",14.69282,"arrowright",0,824,439,2.7532032829086,3.83312144341919,2.4493,-1.25276296849537,-1.58113883008419,-1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,8,"White_str2.5_diff-5.9166",2.5,"-1",5.91661,"arrowright",0,861,485,1.93392576520395,2.43240827165178,1.8087,1.25276296849537,1.58113883008419,1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,9,"White_str7.5_diff3.0",7.5,"1",3,"arrowright",1,994,1355,1.38629436111989,1.73205080756888,1.4422,2.14006616349627,2.73861278752583,1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,10,"White_str7.5_diff-5.9166",7.5,"-1",5.91661,"arrowleft",1,964,886,1.93392576520395,2.43240827165178,1.8087,2.14006616349627,2.73861278752583,1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,11,"White_str-17.5_diff-3.0",-17.5,"-1",3,"arrowright",0,546,561,1.38629436111989,1.73205080756888,1.4422,-2.91777073208428,-4.18330013267038,-2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,12,"White_str2.5_diff5.9166",2.5,"1",5.91661,"arrowleft",0,675,628,1.93392576520395,2.43240827165178,1.8087,1.25276296849537,1.58113883008419,1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,13,"White_str2.5_diff-3.0",2.5,"-1",3,"arrowleft",1,502,896,1.38629436111989,1.73205080756888,1.4422,1.25276296849537,1.58113883008419,1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,14,"White_str17.5_diff3.0",17.5,"1",3,"arrowright",1,788,763,1.38629436111989,1.73205080756888,1.4422,2.91777073208428,4.18330013267038,2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,15,"White_str-12.5_diff-5.9166",-12.5,"-1",5.91661,"arrowright",0,920,478,1.93392576520395,2.43240827165178,1.8087,-2.60268968544438,-3.53553390593274,-2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,16,"White_str7.5_diff-14.6928",7.5,"-1",14.69282,"arrowright",0,921,550,2.7532032829086,3.83312144341919,2.4493,2.14006616349627,2.73861278752583,1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,17,"White_str17.5_diff14.6928",17.5,"1",14.69282,"arrowright",1,731,1169,2.7532032829086,3.83312144341919,2.4493,2.91777073208428,4.18330013267038,2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,18,"White_str-7.5_diff-9.8142",-7.5,"-1",9.81421,"arrowright",0,547,495,2.38086101004258,3.13276395535955,2.141,-2.14006616349627,-2.73861278752583,-1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,19,"White_str2.5_diff14.6928",2.5,"1",14.69282,"arrowleft",0,983,637,2.7532032829086,3.83312144341919,2.4493,1.25276296849537,1.58113883008419,1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,20,"White_str-17.5_diff-14.6928",-17.5,"-1",14.69282,"arrowright",0,764,474,2.7532032829086,3.83312144341919,2.4493,-2.91777073208428,-4.18330013267038,-2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,21,"White_str-12.5_diff-9.8142",-12.5,"-1",9.81421,"arrowright",0,566,508,2.38086101004258,3.13276395535955,2.141,-2.60268968544438,-3.53553390593274,-2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,22,"White_str-2.5_diff-9.8142",-2.5,"-1",9.81421,"arrowright",0,924,454,2.38086101004258,3.13276395535955,2.141,-1.25276296849537,-1.58113883008419,-1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,23,"White_str12.5_diff-5.9166",12.5,"-1",5.91661,"arrowleft",1,828,519,1.93392576520395,2.43240827165178,1.8087,2.60268968544438,3.53553390593274,2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,24,"White_str-7.5_diff14.6928",-7.5,"1",14.69282,"arrowright",1,943,460,2.7532032829086,3.83312144341919,2.4493,-2.14006616349627,-2.73861278752583,-1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,25,"White_str-17.5_diff9.8142",-17.5,"1",9.81421,"arrowleft",0,975,581,2.38086101004258,3.13276395535955,2.141,-2.91777073208428,-4.18330013267038,-2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,26,"White_str17.5_diff-5.9166",17.5,"-1",5.91661,"arrowleft",1,709,393,1.93392576520395,2.43240827165178,1.8087,2.91777073208428,4.18330013267038,2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,27,"White_str-2.5_diff5.9166",-2.5,"1",5.91661,"arrowleft",0,759,493,1.93392576520395,2.43240827165178,1.8087,-1.25276296849537,-1.58113883008419,-1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,28,"White_str-2.5_diff14.6928",-2.5,"1",14.69282,"arrowleft",0,519,458,2.7532032829086,3.83312144341919,2.4493,-1.25276296849537,-1.58113883008419,-1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,29,"White_str12.5_diff-3.0",12.5,"-1",3,"arrowleft",1,619,1057,1.38629436111989,1.73205080756888,1.4422,2.60268968544438,3.53553390593274,2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,30,"White_str-2.5_diff9.8142",-2.5,"1",9.81421,"arrowleft",0,769,504,2.38086101004258,3.13276395535955,2.141,-1.25276296849537,-1.58113883008419,-1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,31,"White_str2.5_diff9.8142",2.5,"1",9.81421,"arrowleft",0,840,401,2.38086101004258,3.13276395535955,2.141,1.25276296849537,1.58113883008419,1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,32,"White_str-12.5_diff-3.0",-12.5,"-1",3,"arrowright",0,873,424,1.38629436111989,1.73205080756888,1.4422,-2.60268968544438,-3.53553390593274,-2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,33,"White_str7.5_diff-9.8142",7.5,"-1",9.81421,"arrowright",0,941,710,2.38086101004258,3.13276395535955,2.141,2.14006616349627,2.73861278752583,1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,34,"White_str2.5_diff-9.8142",2.5,"-1",9.81421,"arrowright",0,889,451,2.38086101004258,3.13276395535955,2.141,1.25276296849537,1.58113883008419,1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,35,"White_str7.5_diff-3.0",7.5,"-1",3,"arrowleft",1,571,566,1.38629436111989,1.73205080756888,1.4422,2.14006616349627,2.73861278752583,1.95743382058443,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,36,"White_str17.5_diff9.8142",17.5,"1",9.81421,"arrowright",1,806,579,2.38086101004258,3.13276395535955,2.141,2.91777073208428,4.18330013267038,2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,37,"White_str-12.5_diff9.8142",-12.5,"1",9.81421,"arrowleft",0,753,524,2.38086101004258,3.13276395535955,2.141,-2.60268968544438,-3.53553390593274,-2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,38,"White_str12.5_diff5.9166",12.5,"1",5.91661,"arrowright",1,675,587,1.93392576520395,2.43240827165178,1.8087,2.60268968544438,3.53553390593274,2.32079441680639,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,39,"White_str-17.5_diff14.6928",-17.5,"1",14.69282,"arrowleft",0,785,448,2.7532032829086,3.83312144341919,2.4493,-2.91777073208428,-4.18330013267038,-2.59624705092555,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,40,"White_str-2.5_diff-5.9166",-2.5,"-1",5.91661,"arrowright",0,612,479,1.93392576520395,2.43240827165178,1.8087,-1.25276296849537,-1.58113883008419,-1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,41,"White_str-2.5_diff-3.0",-2.5,"-1",3,"arrowright",0,677,445,1.38629436111989,1.73205080756888,1.4422,-1.25276296849537,-1.58113883008419,-1.35720880829745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","White",2,16,42,"White_str17.5_diff5.9166",17.5,"1",5.91661,"arrowright",1,611,474,1.93392576520395,2.43240827165178,1.8087,2.91777073208428,4.18330013267038,2.59624705092555,"1.2"
