"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Study"
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,40,"MullerLyer_str-50.0_diff0.35",-50,"1",0.35,"arrowup",0,348,585,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,41,"MullerLyer_str-33.33_diff-0.5",-33.3333333333333,"-1",0.5,"arrowdown",0,578,505,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,42,"MullerLyer_str50.0_diff0.5",50,"1",0.5,"arrowup",0,693,798,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,43,"MullerLyer_str0.0_diff-0.2",0,"-1",0.2,"arrowdown",0,720,510,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,44,"MullerLyer_str-33.33_diff0.35",-33.3333333333333,"1",0.35,"arrowup",0,571,482,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,45,"MullerLyer_str-33.33_diff0.2",-33.3333333333333,"1",0.2,"arrowup",0,977,481,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,46,"MullerLyer_str-50.0_diff-0.35",-50,"-1",0.35,"arrowdown",0,704,467,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,47,"MullerLyer_str-50.0_diff0.2",-50,"1",0.2,"arrowup",0,673,560,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,48,"MullerLyer_str-16.67_diff0.2",-16.6666666666667,"1",0.2,"arrowup",0,547,485,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,49,"MullerLyer_str33.33_diff0.05",33.3333333333333,"1",0.05,"arrowdown",1,897,442,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,50,"MullerLyer_str-50.0_diff0.5",-50,"1",0.5,"arrowup",0,791,529,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,51,"MullerLyer_str50.0_diff0.05",50,"1",0.05,"arrowdown",1,902,643,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,52,"MullerLyer_str33.33_diff-0.2",33.3333333333333,"-1",0.2,"arrowup",1,733,779,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,53,"MullerLyer_str-50.0_diff-0.5",-50,"-1",0.5,"arrowdown",0,879,733,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,54,"MullerLyer_str-16.67_diff-0.2",-16.6666666666667,"-1",0.2,"arrowdown",0,548,681,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,55,"MullerLyer_str-33.33_diff-0.2",-33.3333333333333,"-1",0.2,"arrowdown",0,314,721,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Müller-Lyer",2,19,56,"MullerLyer_str33.33_diff0.2",33.3333333333333,"1",0.2,"arrowdown",1,791,646,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,1,"Delboeuf_str-2.1_diff-0.56",-2.1,"-1",0.56,"arrowright",0,570,1213,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,2,"Delboeuf_str1.4_diff-0.8",1.4,"-1",0.8,"arrowright",0,644,869,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,3,"Delboeuf_str2.1_diff0.56",2.1,"1",0.56,"arrowleft",0,888,435,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,4,"Delboeuf_str0.7_diff-0.32",0.7,"-1",0.32,"arrowright",0,430,587,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,5,"Delboeuf_str-1.4_diff0.08",-1.4,"1",0.08,"arrowleft",0,929,1306,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,6,"Delboeuf_str0.0_diff-0.56",0,"-1",0.56,"arrowright",0,340,624,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,7,"Delboeuf_str0.0_diff0.08",0,"1",0.08,"arrowleft",0,447,1277,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,8,"Delboeuf_str-1.4_diff-0.32",-1.4,"-1",0.32,"arrowright",0,468,1024,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,9,"Delboeuf_str-0.7_diff0.08",-0.7,"1",0.08,"arrowleft",0,736,883,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,10,"Delboeuf_str2.1_diff-0.56",2.1,"-1",0.56,"arrowright",0,604,816,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,11,"Delboeuf_str2.1_diff0.8",2.1,"1",0.8,"arrowleft",0,794,737,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,12,"Delboeuf_str-0.7_diff0.32",-0.7,"1",0.32,"arrowright",1,584,630,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,13,"Delboeuf_str-1.4_diff0.56",-1.4,"1",0.56,"arrowleft",0,879,573,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,14,"Delboeuf_str2.1_diff-0.8",2.1,"-1",0.8,"arrowright",0,578,778,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,15,"Delboeuf_str0.7_diff0.8",0.7,"1",0.8,"arrowleft",0,513,572,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,16,"Delboeuf_str-2.1_diff-0.8",-2.1,"-1",0.8,"arrowright",0,961,441,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,17,"Delboeuf_str-0.7_diff0.8",-0.7,"1",0.8,"arrowleft",0,412,568,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,18,"Delboeuf_str2.1_diff0.32",2.1,"1",0.32,"arrowright",1,924,911,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,19,"Delboeuf_str-0.7_diff0.56",-0.7,"1",0.56,"arrowleft",0,817,645,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,20,"Delboeuf_str-2.1_diff0.56",-2.1,"1",0.56,"arrowright",1,408,1023,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,21,"Delboeuf_str0.0_diff-0.8",0,"-1",0.8,"arrowleft",1,648,544,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,22,"Delboeuf_str0.7_diff-0.08",0.7,"-1",0.08,"arrowright",0,850,1795,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,23,"Delboeuf_str2.1_diff0.08",2.1,"1",0.08,"arrowright",1,422,839,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,24,"Delboeuf_str0.0_diff0.32",0,"1",0.32,"arrowright",1,338,914,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,25,"Delboeuf_str-2.1_diff-0.32",-2.1,"-1",0.32,"arrowright",0,263,770,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,26,"Delboeuf_str1.4_diff0.8",1.4,"1",0.8,"arrowleft",0,357,705,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,27,"Delboeuf_str-1.4_diff0.32",-1.4,"1",0.32,"arrowleft",0,477,893,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,28,"Delboeuf_str1.4_diff-0.32",1.4,"-1",0.32,"arrowright",0,358,733,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,29,"Delboeuf_str2.1_diff-0.32",2.1,"-1",0.32,"arrowright",0,732,742,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,30,"Delboeuf_str-2.1_diff0.32",-2.1,"1",0.32,"arrowright",1,743,1140,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,31,"Delboeuf_str-0.7_diff-0.8",-0.7,"-1",0.8,"arrowright",0,695,746,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,32,"Delboeuf_str-1.4_diff-0.8",-1.4,"-1",0.8,"arrowright",0,606,688,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,33,"Delboeuf_str0.7_diff-0.56",0.7,"-1",0.56,"arrowright",0,976,1057,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,34,"Delboeuf_str0.0_diff-0.08",0,"-1",0.08,"arrowright",0,777,861,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,35,"Delboeuf_str1.4_diff0.08",1.4,"1",0.08,"arrowright",1,407,951,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,36,"Delboeuf_str-0.7_diff-0.32",-0.7,"-1",0.32,"arrowright",0,620,930,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,37,"Delboeuf_str-2.1_diff0.08",-2.1,"1",0.08,"arrowleft",0,582,816,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,38,"Delboeuf_str-0.7_diff-0.08",-0.7,"-1",0.08,"arrowright",0,765,837,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,39,"Delboeuf_str-0.7_diff-0.56",-0.7,"-1",0.56,"arrowright",0,971,506,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,40,"Delboeuf_str1.4_diff-0.08",1.4,"-1",0.08,"arrowleft",1,685,866,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,41,"Delboeuf_str0.0_diff0.8",0,"1",0.8,"arrowleft",0,453,703,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,42,"Delboeuf_str-2.1_diff0.8",-2.1,"1",0.8,"arrowleft",0,987,557,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,43,"Delboeuf_str0.7_diff0.32",0.7,"1",0.32,"arrowleft",0,736,1214,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,44,"Delboeuf_str1.4_diff0.32",1.4,"1",0.32,"arrowright",1,858,1127,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,45,"Delboeuf_str0.7_diff-0.8",0.7,"-1",0.8,"arrowright",0,585,689,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,46,"Delboeuf_str0.0_diff-0.32",0,"-1",0.32,"arrowright",0,262,1057,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,47,"Delboeuf_str-2.1_diff-0.08",-2.1,"-1",0.08,"arrowright",0,256,1274,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,48,"Delboeuf_str0.7_diff0.56",0.7,"1",0.56,"arrowleft",0,362,810,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,49,"Delboeuf_str-1.4_diff0.8",-1.4,"1",0.8,"arrowleft",0,603,589,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,50,"Delboeuf_str-1.4_diff-0.08",-1.4,"-1",0.08,"arrowright",0,970,613,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,51,"Delboeuf_str0.7_diff0.08",0.7,"1",0.08,"arrowright",1,631,473,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,52,"Delboeuf_str1.4_diff-0.56",1.4,"-1",0.56,"arrowright",0,550,1143,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,53,"Delboeuf_str1.4_diff0.56",1.4,"1",0.56,"arrowright",1,511,1086,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,54,"Delboeuf_str2.1_diff-0.08",2.1,"-1",0.08,"arrowleft",1,987,1043,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,55,"Delboeuf_str0.0_diff0.56",0,"1",0.56,"arrowleft",0,795,702,1
"610b0a1bf2434edb31592209_3f1wq",20,"Male","High School","Mexico","Latino","31/07/2022","00:25:17",107.770466666667,61.3694666666667,"1440x827",60.3,"firefox","102.0.0","Desktop","Windows 10","Delboeuf",2,20,56,"Delboeuf_str-1.4_diff-0.56",-1.4,"-1",0.56,"arrowright",0,440,895,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,1,"Contrast_str0.0_diff-15.0",0,"-1",15,"arrowdown",0,786,1386,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,2,"Contrast_str-24.0_diff15.0",-24,"1",15,"arrowup",0,718,840,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,3,"Contrast_str0.0_diff-20.0",0,"-1",20,"arrowdown",0,815,693,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,4,"Contrast_str24.0_diff-10.0",24,"-1",10,"arrowdown",0,264,1345,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,5,"Contrast_str24.0_diff20.0",24,"1",20,"arrowup",0,304,852,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,6,"Contrast_str-12.0_diff10.0",-12,"1",10,"arrowdown",1,717,737,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,7,"Contrast_str-36.0_diff-10.0",-36,"-1",10,"arrowdown",0,398,674,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,8,"Contrast_str-36.0_diff15.0",-36,"1",15,"arrowup",0,421,490,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,9,"Contrast_str-36.0_diff10.0",-36,"1",10,"arrowup",0,738,1172,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,10,"Contrast_str36.0_diff-10.0",36,"-1",10,"arrowdown",0,760,1230,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,11,"Contrast_str36.0_diff-15.0",36,"-1",15,"arrowdown",0,567,757,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,12,"Contrast_str-24.0_diff10.0",-24,"1",10,"arrowup",0,547,863,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,13,"Contrast_str12.0_diff15.0",12,"1",15,"arrowup",0,623,551,1
"611eb7284490ba01cddfbe98_om6zf",24,"Female","High School","Israe;","Jewish","31/07/2022","10:28:37",41.8412666666667,8.18296666666667,"1536x664",60.01,"chrome","103.0.0","Desktop","Windows 10","Contrast",1,1,14,"Contrast_str36.0_diff-20.0",36,"-1",20,"arrowdown",0,827,767,1
